515,293,Fall 2019,0,NULL NULL
-1,294,Fall 2019,0,NULL NULL
-1,295,Fall 2019,0,NULL NULL
436,296,Fall 2019,0,HUTCH 316
453,297,Fall 2019,0,HUTCH 316
548,298,Fall 2019,0,HUTCH 316
503,299,Fall 2019,25,HUTCH 316
-1,300,Fall 2019,0,NULL NULL
-1,301,Fall 2019,0,NULL NULL
-1,302,Fall 2019,0,NULL NULL
-1,303,Fall 2019,0,NULL NULL
-1,304,Fall 2019,0,NULL NULL
-1,305,Fall 2019,0,NULL NULL
-1,306,Fall 2019,0,NULL NULL
-1,307,Fall 2019,0,NULL NULL
-1,308,Fall 2019,0,NULL NULL
-1,309,Fall 2019,0,NULL NULL
-1,310,Fall 2019,0,NULL NULL
-1,311,Fall 2019,0,NULL NULL
-1,312,Fall 2019,0,NULL NULL
-1,313,Fall 2019,0,NULL NULL
-1,314,Fall 2019,0,NULL NULL
-1,315,Fall 2019,0,NULL NULL
-1,316,Fall 2019,140,GRGEN 101
645,317,Fall 2019,0,GRGEN 101
675,318,Fall 2019,102,LATT 201
601,319,Fall 2019,25,HYLAN 203
770,320,Fall 2019,30,MOREY 205
641,321,Fall 2019,80,MEL 221
-1,322,Fall 2019,30,B&L 269
605,323,Fall 2019,0,MEL 224
934,324,Fall 2019,30,MEL 224
677,325,Fall 2019,80,GRGEN 101
607,326,Fall 2019,45,GAVET 310
600,327,Fall 2019,35,GRGEN 109
677,328,Fall 2019,76,GRGEN 101
-1,329,Fall 2019,0,NULL NULL
-1,330,Fall 2019,0,NULL NULL
-1,331,Fall 2019,0,NULL NULL
-1,332,Fall 2019,0,NULL NULL
928,333,Fall 2019,20,GRGEN 239
613,334,Fall 2019,40,HYLAN 101
601,335,Fall 2019,25,HYLAN 203
684,336,Fall 2019,30,HYLAN 102
770,337,Fall 2019,30,MOREY 205
587,338,Fall 2019,30,SAUND 1412
928,339,Fall 2019,30,HYLAN 102
659,340,Fall 2019,45,CSB 601
-1,341,Fall 2019,30,B&L 269
605,342,Fall 2019,0,MEL 224
677,343,Fall 2019,80,GRGEN 101
607,344,Fall 2019,45,GAVET 310
600,345,Fall 2019,35,GRGEN 109
844,346,Fall 2019,24,HYLAN 105
-1,347,Fall 2019,0,NULL NULL
633,348,Fall 2019,20,TODD 202
-1,349,Fall 2019,0,NULL NULL
-1,350,Fall 2019,0,NULL NULL
609,351,Fall 2019,0,GRGEN 101
632,352,Fall 2019,20,GRGEN 110
888,353,Fall 2019,20,LCHAS 160
-1,354,Fall 2019,0,NULL NULL
-1,355,Fall 2019,20,MEL 218
-1,356,Fall 2019,0,NULL NULL
-1,357,Fall 2019,0,NULL NULL
-1,358,Fall 2019,0,NULL NULL
-1,359,Fall 2019,0,NULL NULL
-1,360,Fall 2019,0,NULL NULL
-1,361,Fall 2019,0,NULL NULL
-1,362,Fall 2019,0,NULL NULL
-1,363,Fall 2019,0,NULL NULL
-1,364,Fall 2019,0,NULL NULL
-1,365,Fall 2019,0,NULL NULL
-1,366,Fall 2019,0,NULL NULL
-1,367,Fall 2019,0,NULL NULL
-1,368,Fall 2019,14,LATT 413
-1,369,Fall 2019,15,RRLIB G108A
-1,370,Fall 2019,15,RRLIB G108A
-1,371,Fall 2019,15,RRLIB G108A
-1,372,Fall 2019,15,RRLIB G108A
-1,373,Fall 2019,15,RRLIB G108A
-1,374,Fall 2019,0,MOREY 502
-1,375,Fall 2019,25,LCHAS 104
-1,376,Fall 2019,20,GRGEN 110
-1,377,Fall 2019,20,MEL 224
-1,378,Fall 2019,20,B&L 270
-1,379,Fall 2019,0,DOUG 403
-1,380,Fall 2019,0,DOUG 403
-1,381,Fall 2019,0,NULL NULL
-1,382,Fall 2019,0,GEN 308
-1,383,Fall 2019,15,DOUG 403
-1,384,Fall 2019,15,LATT 431
-1,385,Fall 2019,19,DOUG 420
-1,386,Fall 2019,20,MOREY 504
-1,387,Fall 2019,20,GRGEN 110
-1,388,Fall 2019,20,GEN 308
-1,389,Fall 2019,20,B&L 315
-1,390,Fall 2019,19,RRLIB G108A
-1,391,Fall 2019,14,GEN 323
-1,392,Fall 2019,16,RETT 201
1482,393,Fall 2019,45,DEWEY 2110D
-1,394,Fall 2019,15,GRGEN 110
-1,395,Fall 2019,30,GEN 309
-1,396,Fall 2019,30,GEN 309
-1,397,Fall 2019,20,NULL NULL
-1,398,Fall 2019,0,FRIEL LNGE
-1,399,Fall 2019,0,GEN 309
-1,400,Fall 2019,30,NULL NULL
-1,401,Fall 2019,30,HUTCH 473
-1,402,Fall 2019,30,HUTCH 473
-1,403,Fall 2019,30,NULL NULL
-1,404,Fall 2019,30,NULL NULL
-1,405,Fall 2019,30,NULL NULL
-1,406,Fall 2019,30,NULL NULL
-1,407,Fall 2019,30,NULL NULL
-1,408,Fall 2019,30,NULL NULL
-1,409,Fall 2019,30,DEWEY 1160A
-1,410,Fall 2019,30,NULL NULL
-1,411,Fall 2019,30,NULL NULL
-1,412,Fall 2019,30,B&L 270
-1,413,Fall 2019,30,GAVET 301
-1,414,Fall 2019,30,MOREY 501
-1,415,Fall 2019,30,NULL NULL
-1,416,Fall 2019,30,NULL NULL
-1,417,Fall 2019,30,NULL NULL
-1,418,Fall 2019,30,NULL NULL
-1,419,Fall 2019,30,NULL NULL
-1,420,Fall 2019,30,NULL NULL
-1,421,Fall 2019,30,NULL NULL
-1,422,Fall 2019,30,NULL NULL
-1,423,Fall 2019,30,NULL NULL
-1,424,Fall 2019,30,NULL NULL
-1,425,Fall 2019,30,NULL NULL
-1,426,Fall 2019,30,NULL NULL
-1,427,Fall 2019,30,NULL NULL
-1,428,Fall 2019,30,HUTCH 473
-1,429,Fall 2019,30,NULL NULL
-1,430,Fall 2019,30,DEWEY 1160A
-1,431,Fall 2019,30,GAVET 301
-1,432,Fall 2019,30,MOREY 501
-1,433,Fall 2019,30,NULL NULL
-1,434,Fall 2019,30,HUTCH 473
