510,MON,900,1015,GRGEN,108
510,WEN,900,1015,GRGEN,108
511,TUE,940,1055,HYLAN,105
511,THU,940,1055,HYLAN,105
512,TUE,1525,1640,MEL,205
512,THU,1525,1640,MEL,205
513,TUE,940,1055,WEGMN,1005
513,THU,940,1055,WEGMN,1005
514,TUE,940,1055,B&L,270
514,THU,940,1055,B&L,270
515,NULL,NULL,NULL,NULL,NULL
516,NULL,NULL,NULL,NULL,NULL
517,NULL,NULL,NULL,NULL,NULL
518,NULL,NULL,NULL,NULL,NULL
519,MON,1150,1240,DEWEY,2162
519,WEN,1150,1240,DEWEY,2162
519,FRI,1150,1240,DEWEY,2162
520,TUE,1105,1220,GRGEN,108
520,THU,1105,1220,GRGEN,108
521,TUE,1400,1515,HYLAN,102
521,THU,1400,1515,HYLAN,102
522,TUE,1230,1345,WEGMN,1400
522,THU,1230,1345,WEGMN,1400
523,MON,1650,1805,GAVET,310
523,WEN,1650,1805,GAVET,310
524,TUE,1400,1515,GRGEN,101
524,THU,1400,1515,GRGEN,101
525,MON,1400,1515,HYLAN,102
525,WEN,1400,1515,HYLAN,102
526,TUE,1525,1640,B&L,270
526,THU,1525,1640,B&L,270
527,WEN,1815,2055,GAVET,312
528,MON,1815,2055,GAVET,310
529,WEN,1150,1305,GAVET,310
529,FRI,1150,1305,GAVET,310
530,TUE,940,1055,HYLAN,105
530,THU,940,1055,HYLAN,105
531,TUE,1525,1640,MEL,205
531,THU,1525,1640,MEL,205
532,TUE,940,1055,WEGMN,1005
532,THU,940,1055,WEGMN,1005
533,TUE,940,1055,B&L,270
533,THU,940,1055,B&L,270
534,NULL,NULL,NULL,NULL,NULL
535,NULL,NULL,NULL,NULL,NULL
536,NULL,NULL,NULL,NULL,NULL
537,NULL,NULL,NULL,NULL,NULL
538,WEN,1525,1640,GRGEN,101
539,NULL,NULL,NULL,NULL,NULL
540,NULL,NULL,NULL,NULL,NULL
541,NULL,NULL,NULL,NULL,NULL
542,NULL,NULL,NULL,NULL,NULL
543,NULL,NULL,NULL,NULL,NULL
544,NULL,NULL,NULL,NULL,NULL
545,NULL,NULL,NULL,NULL,NULL
546,NULL,NULL,NULL,NULL,NULL
547,NULL,NULL,NULL,NULL,NULL
548,NULL,NULL,NULL,NULL,NULL
549,NULL,NULL,NULL,NULL,NULL
550,NULL,NULL,NULL,NULL,NULL
551,NULL,NULL,NULL,NULL,NULL
552,NULL,NULL,NULL,NULL,NULL
553,NULL,NULL,NULL,NULL,NULL
554,NULL,NULL,NULL,NULL,NULL
555,MON,1025,1140,MEL,206
555,WEN,1025,1140,MEL,206
556,TUE,940,1055,LCHAS,181
556,THU,940,1055,LCHAS,181
557,MON,1525,1640,DOUG,420
557,WEN,1525,1640,DOUG,420
558,TUE,1400,1515,DOUG,420
558,THU,1400,1515,DOUG,420
559,MON,1650,1805,LATT,401
559,WEN,1650,1805,LATT,401
560,TUE,1105,1220,LCHAS,181
560,THU,1105,1220,LCHAS,181
561,TUE,1815,1930,DOUG,420
561,THU,1815,1930,DOUG,420
562,TUE,1230,1345,GRGEN,110
562,THU,1230,1345,GRGEN,110
563,TUE,1400,1515,LCHAS,122
563,THU,1400,1515,LCHAS,122
564,TUE,1525,1640,LATT,401
564,THU,1525,1640,LATT,401
565,MON,1400,1515,LCHAS,182
565,WEN,1400,1515,LCHAS,182
566,MON,1525,1640,DOUG,302
566,WEN,1525,1640,DOUG,302
567,MON,1150,1305,MEL,209
567,WEN,1150,1305,MEL,209
568,NULL,NULL,NULL,NULL,NULL
569,NULL,NULL,NULL,NULL,NULL
570,TUE,1230,1345,HUTCH,141
570,THU,1230,1345,HUTCH,141
571,TUE,1105,1220,HUTCH,141
571,THU,1105,1220,HUTCH,141
572,TUE,1525,1640,HUTCH,141
572,THU,1525,1640,HUTCH,141
573,MON,1150,1240,CSB,209
573,WEN,1150,1240,CSB,209
573,FRI,1150,1240,CSB,209
574,FRI,1300,1500,CSB,209
575,MON,1150,1240,HUTCH,141
575,WEN,1150,1240,HUTCH,141
575,FRI,1150,1240,HUTCH,141
576,MON,800,850,HUTCH,141
576,WEN,800,850,HUTCH,141
576,FRI,800,850,HUTCH,141
577,TUE,1230,1345,DEWEY,2162
578,MON,1650,1805,HUTCH,141
579,TUE,940,1055,HUTCH,473
579,THU,940,1055,HUTCH,473
580,TUE,1230,1345,GAVET,301
580,THU,1230,1345,GAVET,301
581,MON,1025,1115,DEWEY,2162
581,WEN,1025,1115,DEWEY,2162
581,FRI,1025,1115,DEWEY,2162
582,NULL,NULL,NULL,NULL,NULL
583,NULL,NULL,NULL,NULL,NULL
584,NULL,NULL,NULL,NULL,NULL
585,NULL,NULL,NULL,NULL,NULL
586,TUE,1105,1220,HYLAN,305
586,THU,1105,1220,HYLAN,305
587,TUE,940,1055,HUTCH,473
587,THU,940,1055,HUTCH,473
588,TUE,1105,1220,HYLAN,101
588,THU,1105,1220,HYLAN,101
589,TUE,940,1055,HYLAN,305
589,THU,940,1055,HYLAN,305
590,TUE,940,1055,HYLAN,305
590,THU,940,1055,HYLAN,305
591,TUE,1230,1345,MEL,224
591,THU,1230,1345,MEL,224
592,MON,1025,1140,GRGEN,110
592,WEN,1025,1140,GRGEN,110
593,MON,1025,1115,DEWEY,2162
593,WEN,1025,1115,DEWEY,2162
593,FRI,1025,1115,DEWEY,2162
594,MON,1025,1115,HYLAN,203
594,WEN,1025,1115,HYLAN,203
594,FRI,1025,1115,HYLAN,203
595,MON,900,1015,HYLAN,305
595,WEN,900,1015,HYLAN,305
596,MON,900,1015,HYLAN,305
596,WEN,900,1015,HYLAN,305
597,TUE,940,1055,HYLAN,105
597,THU,940,1055,HYLAN,105
598,TUE,940,1055,WEGMN,1005
598,THU,940,1055,WEGMN,1005
599,NULL,NULL,NULL,NULL,NULL
600,NULL,NULL,NULL,NULL,NULL
601,NULL,NULL,NULL,NULL,NULL
602,FRI,1540,1825,HUTCH,473
603,FRI,845,1015,HUTCH,473
604,WEN,1200,1345,HUTCH,140
605,WEN,1600,1755,HUTCH,140
606,MON,1400,1515,HUTCH,102
607,NULL,NULL,NULL,NULL,NULL
608,TUE,1525,1805,HUTCH,473
608,THU,1525,1805,HUTCH,473
609,NULL,NULL,NULL,NULL,NULL
610,NULL,NULL,NULL,NULL,NULL
611,NULL,NULL,NULL,NULL,NULL
612,NULL,NULL,NULL,NULL,NULL
613,NULL,NULL,NULL,NULL,NULL
614,NULL,NULL,NULL,NULL,NULL
615,NULL,NULL,NULL,NULL,NULL
616,NULL,NULL,NULL,NULL,NULL
617,NULL,NULL,NULL,NULL,NULL
618,NULL,NULL,NULL,NULL,NULL
619,NULL,NULL,NULL,NULL,NULL
620,MON,1400,1515,B&L,270
620,WEN,1400,1515,B&L,270
621,TUE,1230,1345,MEL,205
621,THU,1230,1345,MEL,205
622,TUE,1105,1220,LCHAS,163
622,THU,1105,1220,LCHAS,163
623,TUE,940,1055,LCHAS,182
623,THU,940,1055,LCHAS,182
624,TUE,1400,1515,MOREY,502
624,THU,1400,1515,MOREY,502
625,MON,1230,1345,RRLIB,442
625,WEN,1230,1345,RRLIB,442
626,TUE,1525,1640,RRLIB,428D
626,THU,1525,1640,RRLIB,428D
627,NULL,NULL,NULL,NULL,NULL
628,NULL,NULL,NULL,NULL,NULL
629,NULL,NULL,NULL,NULL,NULL
630,MON,1525,1640,GAVET,310
630,WEN,1525,1640,GAVET,310
631,MON,1400,1515,LATT,401
631,WEN,1400,1515,LATT,401
632,MON,1525,1640,MEL,219
632,WEN,1525,1640,MEL,219
633,MON,900,1015,LCHAS,103
633,WEN,900,1015,LCHAS,103
634,WEN,1650,1930,MOREY,504
635,TUE,1400,1640,MOREY,504
636,MON,1400,1515,MOREY,504
636,WEN,1400,1515,MOREY,504
637,TUE,1105,1220,DEWEY,4162
637,THU,1105,1220,DEWEY,4162
638,TUE,1400,1515,LATT,431
638,THU,1400,1515,LATT,431
639,MON,1400,1515,LATT,431
639,WEN,1400,1515,LATT,431
640,TUE,1525,1640,LATT,401
640,THU,1525,1640,LATT,401
641,MON,1650,1805,B&L,315
641,WEN,1650,1805,B&L,315
642,MON,1230,1345,LCHAS,184
642,WEN,1230,1345,LCHAS,184
643,TUE,1105,1220,B&L,315
643,THU,1105,1220,B&L,315
644,TUE,1230,1345,B&L,315
645,TUE,1525,1805,DEWEY,4162
646,TUE,1400,1515,LATT,401
646,THU,1400,1515,LATT,401
647,TUE,1400,1515,MOREY,205
647,THU,1400,1515,MOREY,205
648,MON,1525,1640,GAVET,310
648,WEN,1525,1640,GAVET,310
649,MON,1105,1220,LCHAS,143
649,WEN,1105,1220,LCHAS,143
650,MON,1525,1640,DOUG,302
650,WEN,1525,1640,DOUG,302
651,TUE,1650,1805,MEL,218
651,THU,1650,1805,MEL,218
652,TUE,1400,1640,RRLIB,PLUTZ
653,TUE,1650,1805,LATT,401
653,THU,1650,1805,LATT,401
654,NULL,NULL,NULL,NULL,NULL
655,NULL,NULL,NULL,NULL,NULL
656,TUE,1400,1640,MOREY,504
657,MON,1400,1515,MOREY,504
657,WEN,1400,1515,MOREY,504
658,TUE,1105,1220,DEWEY,4162
658,THU,1105,1220,DEWEY,4162
659,TUE,1400,1515,LATT,431
659,THU,1400,1515,LATT,431
660,MON,1230,1345,LCHAS,184
660,WEN,1230,1345,LCHAS,184
661,TUE,1400,1515,LATT,401
661,THU,1400,1515,LATT,401
662,WEN,900,1140,MOREY,524
663,TUE,1400,1640,RRLIB,PLUTZ
664,TUE,1650,1805,LATT,401
664,THU,1650,1805,LATT,401
665,NULL,NULL,NULL,NULL,NULL
666,NULL,NULL,NULL,NULL,NULL
667,FRI,1025,1240,DOUG,307
668,NULL,NULL,NULL,NULL,NULL
669,NULL,NULL,NULL,NULL,NULL
670,NULL,NULL,NULL,NULL,NULL
671,NULL,NULL,NULL,NULL,NULL
672,NULL,NULL,NULL,NULL,NULL
673,NULL,NULL,NULL,NULL,NULL
674,NULL,NULL,NULL,NULL,NULL
675,NULL,NULL,NULL,NULL,NULL
676,NULL,NULL,NULL,NULL,NULL
677,NULL,NULL,NULL,NULL,NULL
678,TUE,1650,1805,GRGEN,109
678,THU,1650,1805,GRGEN,109
679,TUE,1105,1220,GAVET,208
679,THU,1105,1220,GAVET,208
680,MON,1650,1805,WEGMN,1400
680,WEN,1650,1805,WEGMN,1400
681,TUE,1105,1220,GRGEN,101
681,THU,1105,1220,GRGEN,101
682,MON,1025,1140,HOYT,AUD
682,WEN,1025,1140,HOYT,AUD
683,TUE,1525,1640,HOYT,AUD
683,THU,1525,1640,HOYT,AUD
684,MON,1400,1515,WEGMN,1400
684,WEN,1400,1515,WEGMN,1400
685,MON,1525,1640,GAVET,208
685,WEN,1525,1640,GAVET,208
686,WEN,1025,1140,MEL,205
686,FRI,1025,1140,MEL,205
687,TUE,1525,1640,DEWEY,1101
687,THU,1525,1640,DEWEY,1101
688,TUE,1815,1930,GAVET,202
688,THU,1815,1930,GAVET,202
689,MON,1650,1805,DEWEY,2110E
689,WEN,1650,1805,DEWEY,2110E
690,TUE,1230,1345,GRGEN,101
690,THU,1230,1345,GRGEN,101
691,TUE,1525,1640,WEGMN,1400
691,THU,1525,1640,WEGMN,1400
692,TUE,940,1055,HYLAN,102
692,THU,940,1055,HYLAN,102
693,TUE,1105,1220,GAVET,312
693,THU,1105,1220,GAVET,312
694,TUE,1105,1220,CSB,523
694,THU,1105,1220,CSB,523
695,MON,1525,1640,WEGMN,1400
695,WEN,1525,1640,WEGMN,1400
696,MON,1525,1640,HYLAN,101
696,WEN,1525,1640,HYLAN,101
697,MON,1025,1140,WEGMN,1400
697,WEN,1025,1140,WEGMN,1400
698,TUE,1400,1515,LCHAS,141
698,THU,1400,1515,LCHAS,141
699,MON,1650,1805,DEWEY,2110D
699,WEN,1650,1805,DEWEY,2110D
700,MON,1230,1345,HARK,115
700,WEN,1230,1345,HARK,115
701,TUE,1400,1515,WEGMN,1400
701,THU,1400,1515,WEGMN,1400
702,TUE,1230,1345,CSB,601
702,THU,1230,1345,CSB,601
703,THU,1400,1515,HYLAN,105
704,TUE,1650,1805,HYLAN,101
705,WEN,1025,1140,MEL,205
705,FRI,1025,1140,MEL,205
706,TUE,1400,1515,B&L,269
706,THU,1400,1515,B&L,269
707,TUE,1105,1220,WEGMN,1400
707,THU,1105,1220,WEGMN,1400
708,MON,1400,1515,B&L,315
708,WEN,1400,1515,B&L,315
709,TUE,1525,1640,DEWEY,2110D
709,THU,1525,1640,DEWEY,2110D
710,MON,1525,1640,B&L,270
710,WEN,1525,1640,B&L,270
711,NULL,NULL,NULL,NULL,NULL
712,NULL,NULL,NULL,NULL,NULL
713,NULL,NULL,NULL,NULL,NULL
714,NULL,NULL,NULL,NULL,NULL
715,NULL,NULL,NULL,NULL,NULL
716,NULL,NULL,NULL,NULL,NULL
717,NULL,NULL,NULL,NULL,NULL
718,NULL,NULL,NULL,NULL,NULL
719,TUE,1940,2055,MEL,218
719,THU,1940,2055,MEL,218
720,TUE,1230,1345,GRGEN,101
720,THU,1230,1345,GRGEN,101
721,MON,900,1015,MEL,203
721,WEN,900,1015,MEL,203
722,TUE,940,1055,HYLAN,102
722,THU,940,1055,HYLAN,102
723,TUE,1105,1220,GAVET,312
723,THU,1105,1220,GAVET,312
724,TUE,1105,1220,CSB,523
724,THU,1105,1220,CSB,523
725,MON,1525,1640,WEGMN,1400
725,WEN,1525,1640,WEGMN,1400
726,MON,1525,1640,HYLAN,101
726,WEN,1525,1640,HYLAN,101
727,MON,1025,1140,WEGMN,1400
727,WEN,1025,1140,WEGMN,1400
728,TUE,1400,1515,LCHAS,141
728,THU,1400,1515,LCHAS,141
729,MON,1650,1805,DEWEY,2110D
729,WEN,1650,1805,DEWEY,2110D
730,MON,1230,1345,HARK,115
730,WEN,1230,1345,HARK,115
731,TUE,1400,1515,HYLAN,202
731,THU,1400,1515,HYLAN,202
732,TUE,1230,1345,CSB,601
732,THU,1230,1345,CSB,601
733,TUE,1400,1515,B&L,269
733,THU,1400,1515,B&L,269
734,TUE,1105,1220,WEGMN,1400
734,THU,1105,1220,WEGMN,1400
735,MON,1400,1515,B&L,315
735,WEN,1400,1515,B&L,315
736,NULL,NULL,NULL,NULL,NULL
737,NULL,NULL,NULL,NULL,NULL
738,NULL,NULL,NULL,NULL,NULL
739,NULL,NULL,NULL,NULL,NULL
740,NULL,NULL,NULL,NULL,NULL
741,MON,1025,1140,MEL,269
741,WEN,1025,1140,MEL,269
742,TUE,940,1055,B&L,315
742,THU,940,1055,B&L,315
743,NULL,NULL,NULL,NULL,NULL
744,NULL,NULL,NULL,NULL,NULL
745,NULL,NULL,NULL,NULL,NULL
746,NULL,NULL,NULL,NULL,NULL
747,NULL,NULL,NULL,NULL,NULL
748,MON,1150,1305,WEGMN,1400
749,NULL,NULL,NULL,NULL,NULL
750,NULL,NULL,NULL,NULL,NULL
751,NULL,NULL,NULL,NULL,NULL
752,NULL,NULL,NULL,NULL,NULL
753,NULL,NULL,NULL,NULL,NULL
754,NULL,NULL,NULL,NULL,NULL
755,NULL,NULL,NULL,NULL,NULL
756,NULL,NULL,NULL,NULL,NULL
757,NULL,NULL,NULL,NULL,NULL
758,NULL,NULL,NULL,NULL,NULL
759,NULL,NULL,NULL,NULL,NULL
760,TUE,1400,1515,HUTCH,141
760,THU,1400,1515,HUTCH,141
761,NULL,NULL,NULL,NULL,NULL
762,MON,1525,1640,HOYT,AUD
762,WEN,1525,1640,HOYT,AUD
763,NULL,NULL,NULL,NULL,NULL
764,TUE,940,1055,MEL,224
764,THU,940,1055,MEL,224
765,NULL,NULL,NULL,NULL,NULL
766,MON,1400,1515,MEL,221
766,WEN,1400,1515,MEL,221
767,NULL,NULL,NULL,NULL,NULL
768,TUE,1400,1515,MEL,203
768,THU,1400,1515,MEL,203
769,NULL,NULL,NULL,NULL,NULL
770,WEN,1400,1515,LCHAS,122
771,TUE,940,1055,MEL,221
771,THU,940,1055,MEL,221
772,NULL,NULL,NULL,NULL,NULL
773,TUE,1230,1345,MOREY,321
773,THU,1230,1345,MOREY,321
774,NULL,NULL,NULL,NULL,NULL
775,MON,1650,1930,MEL,352
776,NULL,NULL,NULL,NULL,NULL
777,WEN,900,1140,MEL,366
778,NULL,NULL,NULL,NULL,NULL
779,NULL,NULL,NULL,NULL,NULL
780,NULL,NULL,NULL,NULL,NULL
781,NULL,NULL,NULL,NULL,NULL
782,NULL,NULL,NULL,NULL,NULL
783,NULL,NULL,NULL,NULL,NULL
784,NULL,NULL,NULL,NULL,NULL
785,NULL,NULL,NULL,NULL,NULL
786,NULL,NULL,NULL,NULL,NULL
787,NULL,NULL,NULL,NULL,NULL
788,NULL,NULL,NULL,NULL,NULL
789,TUE,1400,1640,MEL,366
790,NULL,NULL,NULL,NULL,NULL
791,NULL,NULL,NULL,NULL,NULL
792,NULL,NULL,NULL,NULL,NULL
793,NULL,NULL,NULL,NULL,NULL
794,NULL,NULL,NULL,NULL,NULL
795,NULL,NULL,NULL,NULL,NULL
796,TUE,900,1055,MEL,474
796,THU,900,1055,MEL,474
797,TUE,1100,1400,MEL,474
798,MON,1200,1430,MEL,352
799,MON,1000,1230,MEL,474
800,MON,1030,1200,MEL,352
800,WEN,1030,1200,MEL,352
801,TUE,1100,1400,MEL,352
802,WEN,1300,1530,MEL,352
803,TUE,1400,1640,MEL,366
804,FRI,900,1200,UCC,309
805,NULL,NULL,NULL,NULL,NULL
806,NULL,NULL,NULL,NULL,NULL
807,NULL,NULL,NULL,NULL,NULL
808,NULL,NULL,NULL,NULL,NULL
809,NULL,NULL,NULL,NULL,NULL
810,NULL,NULL,NULL,NULL,NULL
811,NULL,NULL,NULL,NULL,NULL
812,NULL,NULL,NULL,NULL,NULL
813,NULL,NULL,NULL,NULL,NULL
814,NULL,NULL,NULL,NULL,NULL
815,NULL,NULL,NULL,NULL,NULL
816,NULL,NULL,NULL,NULL,NULL
817,NULL,NULL,NULL,NULL,NULL
818,NULL,NULL,NULL,NULL,NULL
819,NULL,NULL,NULL,NULL,NULL
820,TUE,940,1055,HUTCH,141
820,THU,940,1055,HUTCH,141
821,TUE,1105,1220,DEWEY,1101
821,THU,1105,1220,DEWEY,1101
822,TUE,940,1055,HARK,210
822,THU,940,1055,HARK,210
823,NULL,NULL,NULL,NULL,NULL
824,NULL,NULL,NULL,NULL,NULL
825,NULL,NULL,NULL,NULL,NULL
826,NULL,NULL,NULL,NULL,NULL
827,NULL,NULL,NULL,NULL,NULL
828,NULL,NULL,NULL,NULL,NULL
829,NULL,NULL,NULL,NULL,NULL
830,TUE,1230,1345,OBRN,DANCE
830,THU,1230,1345,OBRN,DANCE
831,TUE,940,1055,SPURR,GYM
831,THU,940,1055,SPURR,GYM
832,TUE,1230,1345,SPURR,DANCE
832,THU,1230,1345,SPURR,DANCE
833,MON,1025,1140,OBRN,DANCE
833,WEN,1025,1140,OBRN,DANCE
834,MON,900,1015,OBRN,DANCE
834,WEN,900,1015,OBRN,DANCE
835,MON,1400,1515,SPURR,DANCE
835,WEN,1400,1515,SPURR,DANCE
836,TUE,940,1055,SPURR,DANCE
836,THU,940,1055,SPURR,DANCE
837,MON,1025,1140,SPURR,DANCE
837,WEN,1025,1140,SPURR,DANCE
838,MON,1830,1950,SPURR,DANCE
838,WEN,1830,1950,SPURR,DANCE
839,MON,1525,1640,SPURR,DANCE
839,WEN,1525,1640,SPURR,DANCE
840,MON,1525,1640,SPURR,DANCE
840,WEN,1525,1640,SPURR,DANCE
841,TUE,2000,2130,SPURR,DANCE
841,THU,2000,2130,SPURR,DANCE
842,MON,2000,2115,OBRN,DANCE
842,WEN,2000,2115,OBRN,DANCE
843,TUE,1230,1345,OBRN,DANCE
843,THU,1230,1345,OBRN,DANCE
844,TUE,1525,1640,SPURR,DANCE
844,THU,1525,1640,SPURR,DANCE
845,TUE,1400,1515,SPURR,DANCE
845,THU,1400,1515,SPURR,DANCE
846,FRI,1000,1220,SPURR,DANCE
847,MON,1400,1515,OBRN,DANCE
847,WEN,1400,1515,OBRN,DANCE
848,MON,840,1010,SPURR,DANCE
848,WEN,840,1010,SPURR,DANCE
849,MON,1400,1515,SPURR,GYM
849,WEN,1400,1515,SPURR,GYM
850,TUE,1105,1220,SPURR,DANCE
850,THU,1105,1220,SPURR,DANCE
851,FRI,1230,1530,SPURR,DANCE
852,TUE,1105,1345,SAGE,BLDG
852,THU,1105,1345,SAGE,BLDG
853,MON,1650,1820,SPURR,DANCE
853,WEN,1650,1820,SPURR,DANCE
854,MON,1025,1140,TODD,107
854,WEN,1025,1140,TODD,107
855,MON,1150,1335,SPURR,DANCE
855,WEN,1150,1335,SPURR,DANCE
856,MON,1150,1335,OBRN,DANCE
856,WEN,1150,1335,OBRN,DANCE
857,NULL,NULL,NULL,NULL,NULL
858,MON,1150,1335,SPURR,DANCE
858,WEN,1150,1335,SPURR,DANCE
859,MON,1150,1335,SPURR,DANCE
859,WEN,1150,1335,SPURR,DANCE
860,TUE,1650,1805,SPURR,DANCE
860,THU,1650,1805,SPURR,DANCE
861,TUE,1400,1515,OBRN,DANCE
861,THU,1400,1515,OBRN,DANCE
862,NULL,NULL,NULL,NULL,NULL
863,TUE,1830,1945,SPURR,DANCE
863,THU,1830,1945,SPURR,DANCE
864,MON,900,1015,GAVET,206
864,WEN,900,1015,GAVET,206
865,TUE,1230,1345,GRGEN,101
865,THU,1230,1345,GRGEN,101
866,MON,1230,1345,HARK,115
866,WEN,1230,1345,HARK,115
867,TUE,1400,1515,WEGMN,1400
867,THU,1400,1515,WEGMN,1400
868,TUE,1105,1220,HYLAN,105
868,THU,1105,1220,HYLAN,105
869,MON,1525,1640,LCHAS,163
869,WEN,1525,1640,LCHAS,163
870,TUE,1525,1640,GAVET,310
870,THU,1525,1640,GAVET,310
871,NULL,NULL,NULL,NULL,NULL
872,NULL,NULL,NULL,NULL,NULL
873,NULL,NULL,NULL,NULL,NULL
874,MON,900,1015,GAVET,206
874,WEN,900,1015,GAVET,206
875,MON,1650,1805,GAVET,206
875,WEN,1650,1805,GAVET,206
876,TUE,1230,1345,GRGEN,101
876,THU,1230,1345,GRGEN,101
877,MON,1230,1345,HARK,115
877,WEN,1230,1345,HARK,115
878,TUE,1400,1515,HYLAN,202
878,THU,1400,1515,HYLAN,202
879,TUE,1105,1220,HYLAN,105
879,THU,1105,1220,HYLAN,105
880,MON,1525,1640,LCHAS,163
880,WEN,1525,1640,LCHAS,163
881,TUE,1525,1640,GAVET,310
881,THU,1525,1640,GAVET,310
882,NULL,NULL,NULL,NULL,NULL
883,NULL,NULL,NULL,NULL,NULL
884,NULL,NULL,NULL,NULL,NULL
885,MON,1025,1140,MEL,269
885,WEN,1025,1140,MEL,269
886,NULL,NULL,NULL,NULL,NULL
887,NULL,NULL,NULL,NULL,NULL
888,TUE,940,1055,RETT,307
888,THU,940,1055,RETT,307
889,TUE,1400,1515,GAVET,208
889,THU,1400,1515,GAVET,208
890,MON,900,1015,RETT,201
890,WEN,900,1015,RETT,201
891,TUE,1230,1345,RETT,307
891,THU,1230,1345,RETT,307
892,TUE,940,1220,SAGE,BLDG
892,THU,940,1220,SAGE,BLDG
893,MON,900,1140,SAGE,BLDG
893,WEN,900,1140,SAGE,BLDG
894,MON,1400,1640,SAGE,BLDG
894,WEN,1400,1640,SAGE,BLDG
895,TUE,940,1220,SAGE,BLDG
895,THU,940,1220,SAGE,BLDG
896,MON,1815,1930,MEL,210
896,WEN,1815,1930,MEL,210
897,TUE,1400,1515,GAVET,305
897,THU,1400,1515,GAVET,305
898,MON,1650,1805,CSB,628
898,WEN,1650,1805,CSB,628
899,TUE,1525,1640,CSB,628
899,THU,1525,1640,CSB,628
900,MON,900,1140,SAGE,BLDG
900,WEN,900,1140,SAGE,BLDG
901,TUE,1525,1640,RETT,201
901,THU,1525,1640,RETT,201
902,MON,1400,1515,LCHAS,161
902,WEN,1400,1515,LCHAS,161
903,MON,1025,1140,RETT,307
903,WEN,1025,1140,RETT,307
904,NULL,NULL,NULL,NULL,NULL
905,NULL,NULL,NULL,NULL,NULL
906,NULL,NULL,NULL,NULL,NULL
907,WEN,1650,1805,HOYT,AUD
908,MON,1150,1240,GRGEN,101
908,WEN,1150,1240,GRGEN,101
908,FRI,1150,1240,GRGEN,101
909,TUE,1525,1640,MOREY,321
909,THU,1525,1640,MOREY,321
910,TUE,1230,1345,CSB,209
910,THU,1230,1345,CSB,209
911,TUE,940,1055,DEWEY,1101
911,THU,940,1055,DEWEY,1101
912,TUE,1230,1345,GRGEN,108
912,THU,1230,1345,GRGEN,108
913,MON,1525,1615,LATT,201
913,WEN,1525,1615,LATT,201
913,FRI,1525,1615,LATT,201
914,FRI,1400,1640,RETT,106
915,FRI,1400,1640,RETT,106
916,FRI,900,1115,RETT,106
917,FRI,900,1115,RETT,106
918,TUE,1400,1515,RETT,106
918,THU,1400,1515,RETT,106
919,TUE,940,1055,RETT,106
919,THU,940,1055,RETT,106
920,TUE,1400,1515,RETT,106
920,THU,1400,1515,RETT,106
921,TUE,940,1055,RETT,106
921,THU,940,1055,RETT,106
922,FRI,800,1015,HOPE,124
923,FRI,800,1015,HOPE,124
924,TUE,1400,1515,HOPE,124
924,THU,1400,1515,HOPE,124
925,TUE,1400,1515,HOPE,124
925,THU,1400,1515,HOPE,124
926,MON,900,1015,GAVET,208
926,WEN,900,1015,GAVET,208
927,MON,900,1015,GAVET,208
927,WEN,900,1015,GAVET,208
928,NULL,NULL,NULL,NULL,NULL
929,MON,1525,1615,LATT,201
929,WEN,1525,1615,LATT,201
929,FRI,1525,1615,LATT,201
930,MON,1025,1115,B&L,109
930,WEN,1025,1115,B&L,109
930,FRI,1025,1115,B&L,109
931,MON,1650,1805,CSB,601
931,WEN,1650,1805,CSB,601
932,TUE,1230,1345,CSB,209
932,THU,1230,1345,CSB,209
933,TUE,1105,1220,CSB,523
933,THU,1105,1220,CSB,523
934,WEN,1025,1140,GRGEN,109
934,FRI,1025,1140,GRGEN,109
935,TUE,940,1055,HOPE,202
935,THU,940,1055,HOPE,202
936,TUE,1105,1220,HOPE,202
936,THU,1105,1220,HOPE,202
937,MON,1025,1115,MEL,221
937,WEN,1025,1115,MEL,221
937,FRI,1025,1115,MEL,221
938,TUE,1400,1515,GAVET,312
938,THU,1400,1515,GAVET,312
939,TUE,940,1055,GAVET,202
939,THU,940,1055,GAVET,202
940,TUE,1230,1345,B&L,106
940,THU,1230,1345,B&L,106
941,TUE,1400,1515,CSB,523
941,THU,1400,1515,CSB,523
942,MON,1525,1640,GAVET,206
942,WEN,1525,1640,GAVET,206
943,TUE,1230,1345,B&L,269
943,THU,1230,1345,B&L,269
944,TUE,1525,1640,CSB,523
944,THU,1525,1640,CSB,523
945,WEN,1400,1515,CSB,601
945,FRI,1400,1515,CSB,601
946,MON,1650,1805,GAVET,206
946,WEN,1650,1805,GAVET,206
947,TUE,1230,1345,CSB,601
947,THU,1230,1345,CSB,601
948,MON,1940,2055,CSB,601
949,NULL,NULL,NULL,NULL,NULL
950,NULL,NULL,NULL,NULL,NULL
951,NULL,NULL,NULL,NULL,NULL
952,NULL,NULL,NULL,NULL,NULL
953,NULL,NULL,NULL,NULL,NULL
954,NULL,NULL,NULL,NULL,NULL
955,TUE,1105,1220,CSB,523
955,THU,1105,1220,CSB,523
956,TUE,1400,1515,GAVET,312
956,THU,1400,1515,GAVET,312
957,TUE,940,1055,WILMT,116
957,THU,940,1055,WILMT,116
958,WEN,1815,2055,CSB,523
959,MON,1650,1805,GAVET,206
959,WEN,1650,1805,GAVET,206
960,TUE,1650,1805,CSB,523
960,THU,1650,1805,CSB,523
961,TUE,1400,1515,CSB,523
961,THU,1400,1515,CSB,523
962,MON,1525,1640,GAVET,206
